Rank,Node ID,Degree
1798,1694,15
1799,24039,15
1800,32299,15
1801,2945,15
1802,10627,15
1803,464,15
1804,3037,15
1805,614,15
1806,29208,15
1807,31269,15
1808,4592,15
1809,24181,15
1810,28511,15
1811,6700,15
1812,2407,15
1813,3712,15
1814,32104,15
1815,26542,15
1816,2547,15
1817,16027,15
1818,4245,15
1819,21481,15
1820,4449,15
1821,31275,15
1822,15102,15
1823,28575,15
1824,6187,15
1825,2728,15
1826,4862,15
1827,14788,15
1828,9824,15
1829,17570,15
1830,26331,15
1831,31392,15
1832,28851,15
1833,29865,15
1834,28166,15
1835,31293,15
1836,31437,15
1837,3869,15
1838,3241,15
1839,3308,15
1840,14700,15
1841,3379,15
1842,28677,15
1843,3431,15
1844,31531,15
1845,30092,15
1846,7375,15
1847,14732,15
1848,11943,15
1849,22411,15
1850,15002,15
1851,13508,15
1852,3730,15
1853,1748,15
1854,28899,15
1855,18846,15
1856,3694,15
1857,4012,15
1858,31593,15
1859,18602,15
1860,1362,15
1861,17489,15
1862,3812,15
1863,28992,15
1864,31398,15
1865,4167,15
1866,21303,15
1867,2413,15
1868,18376,15
1869,3964,15
1870,31616,15
1871,27062,15
1872,29186,15
1873,18775,15
1874,17752,15
1875,6555,15
1876,18079,15
1877,29219,15
1878,14827,15
1879,31732,15
1880,31195,15
1881,10635,15
1882,31572,15
1883,712,15
1884,578,15
1885,2952,15
1886,31474,15
1887,2911,15
1888,4670,15
1889,23285,15
1890,28034,15
1891,6346,15
1892,17871,15
1893,13029,15
1894,30295,15
1895,6114,15
1896,25219,15
1897,20425,15
1898,31717,15
1899,12917,15
1900,19506,14
1901,29,14
1902,30960,14
1903,15646,14
1904,9696,14
1905,5266,14
1906,9721,14
